Team,Date,Tweet
hornets,2021-11-12,"NBA Calendar for today,
The day will start for us with;
New York Knicks- Charlotte Hornets starts at 7:00 pm.
And the night will be over with;
Minnesota Timberwolves-Los Angeles Lakers at 10:30pm.
But we will be looking forward to 💻🏀
https://t.co/d1L1GddXRD"
hornets,2021-11-13,"RT @SportsCenter: In the Hornets' win tonight, LaMelo Ball led both teams outright in rebounds, assists and steals.

Only players to do tha…"
hornets,2021-11-14,I got a good feeling the Hornets gonna beat the warriors tonight
hornets,2021-11-15,@bartranizeworld I mean him and DLo was feeding AE the ball last year trying to get him ROY. With that being said….. he’ll look a lot better in a Hornets jersey than Plumlee
hornets,2021-11-16,RT @knicks_tape99: He is betting 10 million a game on the hornets moneyline
hornets,2021-11-17,"The Washington Wizards play the Charlotte Hornets tonight at 7p est! 🔥

Can the @WashWizards bring home another win? Who do you have your money⁉️"
hornets,2021-11-19,RT @NBAMemes: The Hornets have beaten the #1 team from both East and West in consecutive games but media is more focused on Kyrie not getti…
hornets,2021-11-20,"Zwermaanval geactiveerd 🔒🚫

Amerikaans ongediertebestrijdingsbedrijf, @ArrowExt | #AllFly
https://t.co/LRuNHdrNR0"
hornets,2021-11-23,"RT @Ballislife: ""Leave him alone &amp; he'll make you pay."" 

LaMelo Ball with 17 1st half points vs the Wizards https://t.co/BdG960OCzk"
hornets,2021-11-24,"RT @PrairieGBB: Tarya Crabtree with the GAME DAY shot!! 🔥

Lady Gophers host the Rossville Hornets  tonight with JV starting at 6:00. Come…"
hornets,2021-11-25,@Rev_Ev7 @hornets @HornetsOnBally @LeBatardShow
hornets,2021-11-26,John Collins with a dunk vs the Charlotte Hornets https://t.co/uAJ7eyC6zN
hornets,2021-11-27,"RT @TheAthletic: LaMelo Ball through 20 games:

◻️ 398 PTS
◻️ 156 REB
◻️ 150 AST
◻️ 39 STL
◻️ 8 BLK

The only other player to post such min…"
hornets,2021-11-28,RT @leahedmond13: Talk to em 👏🏾👏🏾
hornets,2021-11-29,"My latest commissioned piece 🔥🔥🔥

Any LaMelo Ball fans? #hornets https://t.co/0apSK8qqlH"
hornets,2021-11-30,"RT @DONFREDSTLOT: [FINAL] Hornets 119 Bulls 133

Chicago Bulls (14-8) bat Charlotte Hornets (13-10) 133-119.

N. Vucevic: 30 PTS | 14 REB |…"
jazz,2021-11-09,@paraskevas197a @jazz_daz 🤣🤣🤣
jazz,2021-11-11,"#NowPlaying : Yes! We Have No Bananas - Benny Goodman, Benny Goodman Rhythm Makers // playlist : Jazz, Smooth Jazz, Acid Jazz &amp; Jazz Fusion \\"
jazz,2021-11-12,"RT @SaifReh03905012: EXPOSING JAZZ AND VEON:

My req to all electronic media to kindly give me opportunity in ur TV program to expose JAZZ…"
jazz,2021-11-13,Top Acid Jazz Funk - Best Nu Jazz Soul Breaks and Beats https://t.co/wsjkOkM2Vl via @YouTube
jazz,2021-11-14,RT @DrGuru_: I’m glad that we as an NBA community have collectively agreed not to take the Utah Jazz seriously no matter what they do in th…
jazz,2021-11-15,"#JamSession Pour l'orga d'une jam dans le 77 Nord, je cherche un groupe de jazz intéressé pour jouer un set en ouverture, et contribuer si besoin à la jam qui suivra. Ambiance à la cool, on est pas là pour la compét'. C'est payé, évidemment. Contact par DM. RT bienvenu !"
jazz,2021-11-16,"@excordeofficial - Excorde - If Saw You playing on MPG Radio.. Reflection Town https://t.co/r4V5YsuaxI Smooth Jazz, Blues and Backbeats, Easy listening - Rotations."
jazz,2021-11-17,"RT @JazzSketches: Joe Henderson 

#Jazz #JazzSketches  https://t.co/9fXYIqchZ0"
jazz,2021-11-19,"RT @Tuttasb1: I just noticed that @Tokyo_Jazz_Fes got a @dimash_official playlist on their YouTube Channel.😊

Are you excited about the #Di…"
jazz,2021-11-20,Another great night of music at the Troy Savings Bank Music Hall with ESYO Repertory Orchestra and ESYO Youth Jazz Orchestra. Come on down and enjoy. Tickets are available at the door. https://t.co/oZJ8uCbLkL
jazz,2021-11-23,Gobert trying to show us he’s the best center on our team. Competition is always a great thing 👏👏👏 (Jazz bigs are elite tonight 🙌🙌🙌)
jazz,2021-11-24,"RT @MatyldaStein: Freddie Hubbard (trumpet) 
Kenny Drew (piano)  
Niels-Henning Ørsted Pedersen (bass) 
Alex Riel (drums)

/ Jazz Festival…"
jazz,2021-11-25,@antek_pe Jazz libertyński
jazz,2021-11-26,RT @Edisson84852891: Formally Rename Jazz Arena (Vivint Arena) to The SafeMoon Arena - Sign the Petition! https://t.co/VGUrKEoGst via @Chan…
jazz,2021-11-27,RT @ninomaeinanis: Ya like jazz?
jazz,2021-11-28,"RT @Lola6771385447: Что ещё нам приготовил мистер DIMASH для TOKYO JAZZ
Горячий ноябрь, столько событий, что нам ещё ждать?! 
@dimash_offic…"
jazz,2021-11-29,"RT @IrinaVS73: @Phoenix_Flame21 A wonderful epic work #Stranger""  A bright English-language composition in oriental style is mesmerizing
PH…"
jazz,2021-11-30,"Now Playing, Clark Terry — Serenade To A Bus Seat from The Second Set - Recorded Live At The Village Gate #music #Jazz"
kings,2021-11-09,"RT @KakashiLover6: //TW blood and flashing!

My name is Ozymandias! King of Kings!
#sadistredraw #SADistAppreciation #ozymandias
Likes &amp; rt…"
kings,2021-11-11,"RT @NickiSparkles_: Day 8 MAKES 1 TEAM ❤️🔥💛

ATINY do you like completed puzzles? Well we have a missing piece and we need to obtain it!

A…"
kings,2021-11-12,"RT @lauchinainst: Join us for The 5th @YCW_Global-King’s College London China Conference on Saturday 13th November at 10:15am UK time. 

Th…"
kings,2021-11-13,"RT @Ddeonghwaaaa: Day 11! Pirate kings in wonderland 🏴‍☠️❤
🔗 https://t.co/cOHVDpvhOW

#MAMAVOTE #ateez #에이티즈 @ATEEZofficial https://t.co/HJ…"
kings,2021-11-14,"@LNER your train manager Darren on the 22:05 from Kings X to York, please can we get the guy to literally stop shouting down the tannoy"
kings,2021-11-15,@weluvtone Gotta uplift my fellow kings 💪🏾
kings,2021-11-16,what is the meaning of life if trump isn't king🤣🤣🤣 rolling on my grave that would never happen... Kings can not get impeached. Anyways... how do I make a crockpot recipe without cream cheese🤪🤪 Sike! you cant... silly goose Bethany! YOU CAN'T!! LOL🤣🤣🤣
kings,2021-11-17,"RT @SujuWangs: @Kimia1013 @SJofficial به سلامتییییی
پیشاپیش تولدت مبارکا باشههههه😍💙
SUPER JUNIOR KINGS 💙
#슈퍼주니어 #SUPERJUNIOR @SJofficial"
kings,2021-11-19,"RT @THEK___KING: 「2021 KING OF KINGS」 2nd candidate notice

#ShinHaeSun
#HeeSeung #ENHYPEN
#YoonSanHa #ASTRO
#WheeIn #MAMAMOO
#ATEEZ
#JinYo…"
kings,2021-11-20,RT @Nebuchadnezzar9: @UN @UN_Women Kings can’t even day a day to themselves with women making it all about them. https://t.co/2XUj90R3SD
kings,2021-11-23,"RT @gcashofficial: Get ready to sing-along with the P-pop Kings Pablo, Ken, Stell, Josh &amp; Justin of SB19. Watch out for the release of the…"
kings,2021-11-24,RT @jongseongflirts: here comes the kings of synchronization 😌 https://t.co/NZuHLbCHrB
kings,2021-11-25,"RT @visit_galway: Warm drinks on cold nights... magic! ❤️🥃💯😍🇮🇪

📸 IG / meeditacom
📌 The Kings Head, Galway

#ChristmasDrinks #Cosy #ColdNig…"
kings,2021-11-26,"RT @qteezers: Ateez on immortal songs ""king of kings"" episode for the 2nd time, and it'll be offline!!"
kings,2021-11-27,@kingsfan42700 @CarmichaelDave who are you talking with? closeted kings fans??? nobody taking this foh
kings,2021-11-28,"RT @onetake_01: 211126 슈퍼밴드2 콘서트 첫공
Kings And Queens (기탁 Focus)
https://t.co/qwyDF2ZCyL
#슈퍼밴드2 #CNEMA #기탁 https://t.co/Npaq0Misre"
kings,2021-11-29,KINGS AND QUEEN 🥺🤧🥰👑👑 https://t.co/E707lL2od7
kings,2021-11-30,"RT @TheFlowerKings: The Flower Kings are pleased to announce the release of their 15th studio album ‘By Royal Decree’, set for 4th March 20…"
knicks,2021-11-09,RT @BoysBigApplePod: And how many times did the #76ers beat rudderless #Knicks squads in the past? Right. https://t.co/MrVvIUtPlb
knicks,2021-11-11,"RT @SHUU_4CHAENG: Holy! ROSÉ got the Derrick Rose #4 jersey from New York Knicks!

try that on rosie https://t.co/0yOH8wZBIq"
knicks,2021-11-12,"RT @SHUU_4CHAENG: footage of ROSÉ outside of Madison Square Garden after the Knicks game
cr. owner

#ROSÉ #로제 https://t.co/rVPH8DJtSu"
knicks,2021-11-13,"RT @TruePG718: I never slander bht I’m slandering Randles attitude. He’s been sulking all game, letting the refs dictate his mood. YOU JUS…"
knicks,2021-11-14,@AtlHawksTurkey @Mavs_Tr @TR_Warriors @LakersNationTR @heat_turkiye @ChicagoBulls_TR @knicks_turkiye @BrookNetsTurkey @tr_cavs @WizardsTR @TurkiyeHouston O maç doğru
knicks,2021-11-15,"According to @Bet_Labs, the current Celtics-Cavs total of 199.5 would the first NBA total below 200 points since the Jan. 15, 2021 matchup between the Knicks and Cavs, which closed 195."
knicks,2021-11-16,@overtimemegan Knicks vs Magic sounds like a snooze fest no offense
knicks,2021-11-17,"RT @ArashMarkazi: Here's a look at MSG's three-year, $1 billion renovation. It was rolled out over three phases during the Knicks and Range…"
knicks,2021-11-19,@SeahawksMVP You a knicks fan?
knicks,2021-11-20,RT @TommyBeer: Indication of how poorly the Knicks have played thus far - the loudest cheer from the MSG crowd during the first quarter has…
knicks,2021-11-23,"Zelina with the Mets/Knicks colors

#WWERAW"
knicks,2021-11-24,"RT @dan_ny_b: #Knicks v Lakers Recap

Its that Morning Drive flow 🔥 💨 
Hit that RT and have a GREAT Thanksgiving all! https://t.co/lrp8rMrf…"
knicks,2021-11-25,Happy thanksgiving to all my fellow Knicks fans on here !! Enjoy the day !! And let’s be thankful for IQ AND OBI
knicks,2021-11-26,"RT @HardKnicksLife: This Thanksgiving…

Be thankful for…

Family…

Friends…

Health…

and a BRAND NEW episode of

🦃 IT’S A HARD KNICKS LIFE…"
knicks,2021-11-27,@KnicksFr Je suis le seul à attendre a chaque fois que le cinq majeur parte du terrain pour vraiment prendre du plaisir à regarder les Knicks cette année ? Je veux dire le jeu du 5 full ISO sur randle j'en peux plus
knicks,2021-11-28,RT @KimoLbj: Remember when Trae Young hit a logo three while the Knicks where doing a standing ovation 😭💀 https://t.co/JdnP6RS9ps
knicks,2021-11-29,"RT @FredKatz: Kemba Walker is out of the Knicks rotation “as of right now,” Tom Thibodeau says. He says he will tighten the rotation moving…"
knicks,2021-11-30,"Knicks vs Nets pick, plus some thoughts on the game of the early NBA season: https://t.co/3UQ0qMYFpe"
lakers,2021-11-09,@MarlinTheMan2 for a franchise with the most cups the organization and their fanbase have shockingly thin skin. would the yankees care if some AAA team did a tweet like this? would the lakers care if some G league team did this?
lakers,2021-11-11,RT @Trevor_Lane: We’ve now hit “Chris Kaman laying on the empty bench”-level of injuries for the Lakers https://t.co/dezbL6dd1h
lakers,2021-11-12,RT @NBA: Join us in wishing @russwest44 of the @Lakers a HAPPY 33rd BIRTHDAY! #NBABDAY https://t.co/0qSjkmfmjp
lakers,2021-11-13,"RT @LakersNation: Last night's game may have sucked, but the good news is that LeBron James may be close to returning. The latest update:
h…"
lakers,2021-11-14,Lakers win!!! #LakeShow
lakers,2021-11-15,"RT @ChiSportUpdates: “For me, I wanted to come to a place where I felt like I fit, a place that wanted me for me and didn’t want me to chan…"
lakers,2021-11-16,RT @johnhollinger: Can we talk about the fact that DeRozan sign-and-trade talks were going on with L.A. until they traded for Westbrook on…
lakers,2021-11-17,@cryptocom @Lakers @LAKings @thefalconnine https://t.co/WkFz2GhB3o
lakers,2021-11-19,What y’all gonna say when the lakers turn it around and AD playing like a monster again?
lakers,2021-11-20,RT @JUICYJJIN: and when we find jin yoongi and joon at the lakers game tomorrow
lakers,2021-11-23,RT @DetroitPistons: 5 #Pistons scored in double-digits in last night's home game against the Lakers. @JeramiGrant recorded his 2nd 30+ perf…
lakers,2021-11-24,Knicks Recover To Beat Lakers Team Missing Suspended James https://t.co/D9aONUkZM0 Via @USATODAY
lakers,2021-11-25,RT @KingJames: 👑
lakers,2021-11-26,@Gon_003 @mapaalmm @NBAspain @celtics @Lakers @chicagobulls @warriors No estuvo en la lucha por el mvp el año que se retiró Jordan? Igual el que no tienes ni idea eres tú.
lakers,2021-11-27,"@Reezy1233 @melman1987 @Some_chase @emandman1 @NormalworldUs @Eazypachino @jay_pea619 Mans couldn’t even come up with a replacement coach for the lakers. Bro who gonna bench him, no one arguing with u that Russ ain’t a good fit. No one got the balls to bench a “star” player like Russ. Even if they do he gon be a locker room problem."
lakers,2021-11-28,"RT @TopBallCoverage: Robert Horry on the Lakers 10-11 start:

“Nobody fears the Lakers. As soon as they get a lead, they have all these ant…"
lakers,2021-11-29,"@rotator_ @JTEmoviethinks are you saying jerry west isn't in this story, cause he was integral to showtime lakers.  i understand jerry west and dr jerry buss are separate people, i'm merely pointing out that there was a great role for will if he wanted to be apart of this production being such a laker fan"
lakers,2021-11-30,Straight to the Lakers smack that ass
magic,2021-11-09,"RT @almostdita: Have you voted today? 

🗳 Artist of the Year
🗳 Favorite Pop Duo or Group
🗳 Favorite Pop Song (Butter)

Web:
https://t.co/V2…"
magic,2021-11-11,"RT @bts_myspringday: @Magic_ShopEc @BTS_twt La voz de Hobi, me encanta 🥰😊💜

ECU ARMY VOTING FOR BTS 

I vote for   #BUTTER  for #TheMusicVi…"
magic,2021-11-12,"RT @T773S: Even $50 Magic token would not surprise me. They are committed to spending a billion dollars on blockchain research. 

Go @0xPol…"
magic,2021-11-13,"RT @rankuumogudu: You're just a Pure Magic❤️

@vjsunnyofficial 

#BB5SensationVJSunny https://t.co/kIZumQQkO7"
magic,2021-11-14,Magic aries https://t.co/zZBJYnuKDn
magic,2021-11-15,RT @TheDebbieMia: The internet is magic sometimes. https://t.co/qeVdNIbo92
magic,2021-11-16,"#Disney Park Attraction Looks Horribly Abandoned, Fan Suggests Hiding It - Inside the Magic https://t.co/x8xiHjaLCa https://t.co/eCNUWvRlnM"
magic,2021-11-17,"@GF_Ditto @Vinny That suit is different. That is a magic suit. However, some people are saying that it’s the regular suit inside out because someone gets paint on it and it doesn’t come off."
magic,2021-11-19,"RT @RealWonstaX: Joohoney has the magic touch, it’s such a banger!!!

#RushHour_MV #RushHour #MONSTAX  
@OfficialMonstaX"
magic,2021-11-20,"RT @kp_elle_0523: ❥ ❥ ❥ King &amp; Prince ❥ ❥ ❥

❥ 恋降る月夜に君想ふ
❥ Magic Touch
❥ I promise 
❥ Namae Oshiete
❥ You are my hero
❥ 僕らのGreat Journey
❥…"
magic,2021-11-23,"RT @Sai_Mohan_999: Younger #Sita &amp; Younger #KomaramBheem with @shriya1109

Bheem @tarak9999 ~ Sita @aliaa08  ~ Rama Raju @AlwaysRamCharan A…"
magic,2021-11-24,"なぜ「バースオブジオデッセイ」と「モンキーマジック」を切ったし！！！なぜ！！！
https://t.co/jDbTmtPXmK"
magic,2021-11-25,"RT @MoneyMovesMike1: Come join @AccelDefi Telegram to see the magic happen 😈 

3 amazing #cryptocurrency coins merging into 1 SUPER coin! S…"
magic,2021-11-26,"RT @NCTsmtown_127: Ep 5. 어둠이 내린 밤, 우물 앞 비석의 비밀은?! | 아날로그 트립 (Analog Trip NCT 127: Escape From Magic Island)

https://t.co/XBoTwFLwxi

#NCT1…"
magic,2021-11-27,RT @HungDaddies: My hole performs magic when it takes his cock 🤤 https://t.co/rqyNAtJ0bB
magic,2021-11-28,"RT @shodaisuki_dayo: ➳✩⡱๑｡.ʚ꒰ঌ♡໒꒱ɞ .｡๑ ➳✩⡱
              King &amp; Prince 
恋降る月夜に君想ふ 𓂃𓈒𓏸໒꒱
Magic Touch / I promise / Namae Oshiete / You are m…"
magic,2021-11-29,"RT @glosstannies: “You guys are my magic, you guys are my miracles.”

- RM @BTS_twt"
magic,2021-11-30,"RT @VoteWithARMY: 📌REMINDER: Make sure you cast your vote for @BTS_twt for Tiktok Favorite Moment below: https://t.co/yDh1Rk1JrP

🔑: ARMY V…"
mavericks,2021-11-09,"RT @fw_newstore: • Dallas Mavericks | Porzings 2021/22 🔥

👕 Edição #NBA75 
📦 disponível para encomenda 
💰 R$185,00
🚛 Prazo pra entrega: 15…"
mavericks,2021-11-11,"더보이즈 메버릭 앨범 포토카드, 유닛포카, 럭키드로우 양도합니다. 에눌 가능
오카주세욥~
https://t.co/VUYbkxa9N0

ㅅㅊㅇ #더보이즈 #Mavericks #상연 #제이콥 #영훈
#케빈 #뉴 #찬희 #큐 #창민 #학년 #선우 #아이디카드 #아이디 럭키드로우 남찍사 셀포 https://t.co/AyYBvy2cvQ"
mavericks,2021-11-12,"@CornyOConnell @Neilyoung @wfuv Harvest Moon - The Mavericks
After The Gold Rush - Dolly Parton, Linda Ronstadt, Emmylou Harris
Helpless - k.d. Lang"
mavericks,2021-11-13,"MAIS UM DIA DE LUCRO 🍀💰

✅⚽️ Escócia +5.5 Escanteios (+2.1%)
✅🏀 Dupla NBA (+2.4%)
⛔️🏀 Match combo Suns (-2%)
✅🏀Kemba Walker +15.5 Pontos e Assistências (+1.76%)
✅🏀 Match combo Nets (+1.86%)
✅🏀 ML Dallas Mavericks (+1.4%) https://t.co/RPzfcsIGEc"
mavericks,2021-11-14,@NorthernSunConf @MinnStSoccer @MinnStAthletics @NCAADII Congratulations Mavericks!!
mavericks,2021-11-15,"RT @mmodiba10: The dodgy owners of Daily Maverick took a R4 Million Rand loan from IDC in 2006, only R832 500 was repaid. The propaganda pu…"
mavericks,2021-11-16,"#NBA 

Facundo Campazzo no pudo repetir los números del domingo y Denver Nuggets cayó 111 a 101 en su visita ante Dallas Mavericks. El argentino solo dio una asistencia, un robo y un rebote en nueve minutos.

▶️https://t.co/7u8cy96yCY https://t.co/KXmaB73PuE"
mavericks,2021-11-17,@christinamartin True mavericks
mavericks,2021-11-19,RT @Bballforeverfb: The Dallas Mavericks will retire Dirk Nowitzki's jersey on January 5! https://t.co/Bf2y4E1frV
mavericks,2021-11-20,"RT @MinnStWHockey: .@CollegeGameDay at Ohio State can’t keep the #Mavericks from getting to the rink! 😈🤘

Thank you @ColumbusPolice for the…"
mavericks,2021-11-23,RT @PrattBeavers: Beavers Chomped Mavericks: https://t.co/4aRNfvJQkY
mavericks,2021-11-24,"RT @camisa_23: Luka Doncic meteu um ""EU AMO ESSE LUGAR, MANO!"" no Staples Center ontem. 

O tesouro voltou de lesão com 26PTS/9REB/9AST e c…"
mavericks,2021-11-25,"RT @AS_NBA: ✊ Marcus Morris aviva el pique con Luka Doncic 
🤗 El duelo entre Clippers y Mavericks sigue al rojo vivo 

https://t.co/pIewXeQ…"
mavericks,2021-11-26,"RT @jojolimons: drew zasp and mothiva as mavericks!
#BugFables https://t.co/zONnE3ofTK"
mavericks,2021-11-27,"Inspired by @mcuban Dallas Mavericks owner and  a well known Shark 🦈😉
#pokerlegendsnft https://t.co/XmYyd4aBxp"
mavericks,2021-11-28,Wizards make it two wins in as many nights with a rare victory over the Mavericks https://t.co/Iuavj1LmgP
mavericks,2021-11-29,"RT @DemNiko1: ANIMATED STORM EAGLE 🦅

I made a short #animation with my #Stormeagle image I once posted.
Sound on! 🔊

Enjoy 😌

#megaman #3d…"
mavericks,2021-11-30,@Tmath11792 Okay just stick to the guy who posts the -280 pick like the Mavericks yesterday cuz that was easy win 🔮 https://t.co/8pXAkL9Vyc
nets,2021-11-09,"⚽️ A golden ticket to the final! Juliet Walls nets a golden goal in double overtime as Haddonfield tops rival West Deptford in a thriller to reach the Group 2 South final.

FULL highlights + reaction coming tonight to JSZ!

@dawgs_wsoccer @HMHSathletics @Julietwalls22 https://t.co/jeqDvNGQi6"
nets,2021-11-11,"RT @HuntsvilleHavoc: WHAT A GOAL AND WHAT A HEAD OF HAIR!

Dom Procopio nets his first professional goal!

Tied at 4.

#HSVvsKNX https://t.…"
nets,2021-11-12,"The Pelicans take on the Nets tonight @ 7pm CST in the SKC.

As promised in this week’s pod, 1st 4 ppl who want 2 free tickets to tonight’s game hit us with a comment.

Record aside, we tryin to help support the team anyway we can. 

+U can get your takes off w/ @Garrick_Rattler https://t.co/d2c9wYtPY2"
nets,2021-11-13,RT @SportsCenter: Harden and KD combine for 67 points in the Nets win ♨️ https://t.co/qZanEYg21M
nets,2021-11-14,"@EyyRomainK Masterclass, t’es pour les nets ?"
nets,2021-11-15,"Les cinq affiches de la semaine à suivre en NBA - L'https://t.co/KGHuFpwFs9

https://t.co/vCewubhLc7

🎴 👕 des Nets à prix discount, allez voir le lien dans notre bio ✅"
nets,2021-11-16,"RT @TheNBACentral: Giannis Antetokounmpo has a framed James Harden jersey in his house

“A lot of people think that I have beef with James…"
nets,2021-11-17,RT @IngramBurner13: Imagine if the Brooklyn Nets had Jarrett Allen and Spencer Dinwiddie instead of Kyrie Irving.
nets,2021-11-19,CatchCatfish: Best cast nets on the market! https://t.co/jJvAJPKhPx
nets,2021-11-20,"RT @CMilholenSB: Earlier today, Nic Claxton and James Johnson, along with CEO of the Nets, John Abbamondi, distributed Thanksgiving meals t…"
nets,2021-11-23,"Segundo tempo muito bom dos Nets, principalmente na defesa. Patty Mills e LaMarcus Audridge salvaram os Nets mais uma vez em uma noite não tão boa do KD e com Harden se preocupando mais em passar a bola do que pontuar. https://t.co/8XdIpRsdKH"
nets,2021-11-24,Byron have been making 3D shapes using nets in order to help them make their Christmas decorations. https://t.co/BarMIaZRlS
nets,2021-11-25,"RT @NBA2K_MyTEAM: ICYMI we dropped a big locker code the Nets vs. Celtics broadcast ‼️

Use this code for a Deluxe Mystic Pack and 2XP Coin…"
nets,2021-11-26,"@DozMan98 He and Connaughton built different, they were going bonkers from that game 7 nets series super hilarious to watch"
nets,2021-11-27,"RT @WarriorsLatam_: Steph Curry en el mes de noviembre (12 partidos):

28.4 puntos
48.3% TC
5.6 triples (43.2%)
5.0 rebotes
7.1 asistencias…"
nets,2021-11-28,"RT @camisa_23: Últimos 16 jogos do Phoenix Suns:

✅ V - Cavs
✅ V - Pelicans
✅ V - Rockets
✅ V - Hawks
✅ V - Kings
✅ V - Blazers
✅ V - Grizz…"
nets,2021-11-29,"Cette décision semble néanmoins temporaire. 
Alec Burks débutera donc de nouveau à la mène demain face aux Nets."
nets,2021-11-30,Wait so Kemba isn’t in the rotation for the Knicks and I’ve just found out Blake Griffin isn’t in the rotation for the Nets anymore?? What’s happened they usually played.
nuggets,2021-11-09,"@fredandposysno1 Chickeeen👀👍deprived of nuggets, but dadz gets me whole burger if he's quick enough before mum gives the eyes😈heres me enjoying magic window goodness on my bday🍦 https://t.co/G4KdZxbo9K"
nuggets,2021-11-11,RT @nuggets: He's Bizzy dropping dimes https://t.co/Aq8AwGVoJk
nuggets,2021-11-12,RT @adamsfiller: can they stop releasing new stuff n just bring back the nuggets
nuggets,2021-11-13,RT @BizzyBones11: TRESSI BOYYYYY 😤😤😤🔥
nuggets,2021-11-14,nuggets é muito bom
nuggets,2021-11-15,RT @DNVR_Nuggets: RT this if the Denver Nuggets went 5-0 in that homestand
nuggets,2021-11-16,"RT @nudfod: Fries, burger and nuggets 😢 https://t.co/8TvZTiZaYt"
nuggets,2021-11-17,RT @JohnHuber72: A nice description of a wise way to think about stocks. Everyone pays lip service to this idea but few actually operate th…
nuggets,2021-11-19,RT @locduplilmama: Burger King’s 10 nuggets for $1 😭
nuggets,2021-11-20,"RT @OkSoMik: Everybody cussed ME out when I found chicken nuggets in my bed, talmbout she wanted you to have a snack"
nuggets,2021-11-23,RT @flasportsbuzz: The eyebrow-raising metrics on how masterful Tua has been at avoiding sacks. And 10 Tua nuggets on where he stands among…
nuggets,2021-11-24,My prayers go out to the people who have to gather with people who can’t cook this holiday. A moment of silence for you. Just keep some chicken tenders/nuggets handy.
nuggets,2021-11-25,RT @DivasIncOnline: This🙌🏾 Thank you for the nuggets Queen @NomalisoN
nuggets,2021-11-26,RT @shoe0nhead: vegans are so fucking insufferable because they can say and do literally the most heinous shit and if you go “hey that was…
nuggets,2021-11-27,@Mathafaaack Moi nuggets et Dylan nuggets et tenders
nuggets,2021-11-28,@BurgerKing If you guys are gonna do the Ghost Pepper Nuggets you should just go all the way and do Ghost Pepper Chicken Fries
nuggets,2021-11-29,"El jugador de los Nuggets se someterá a una nueva operación en la zona lumbar y no tiene fecha estimada para regresar a las canchas.

Michael Porter Jr. será baja por tiempo indefinido

https://t.co/QiFaOMdCE6 https://t.co/0SkOfayc7N"
nuggets,2021-11-30,"RT @nuggets: A new career-high for the rook 📈

RT to show @BizzyBones11 some love! https://t.co/heFKagae3C"
pacers,2021-11-09,"RT @1218Sports: 🎁FREE GIVEAWAY!!!🎁

Winners will be picked Wednesday

🔥Chris Duarte Rookie Card

To enter
1. Follow
2. Retweet
3. Like

@sp…"
pacers,2021-11-11,@Pacers @TCraig_23 @TJMcConnell @kelan30_ 👍
pacers,2021-11-12,RT @NBA: 🏁 @MalcolmBrogdon7 gives the @Pacers 30 PTS and 9 REB in their road win! https://t.co/ExErx4nLYl
pacers,2021-11-13,"Los 76ers quieren retomar la victoria contra los Pacers 🔥

Disfruta de la NBA por #ESPNenStarPlus 🏀

https://t.co/xqppFyk7Ya https://t.co/84JordUU6Q"
pacers,2021-11-14,"RT @Pacers: Myles has 47 total blocks in 14 games this season...17 more than anyone else 🤯

RT if he's your DPOY 😤 https://t.co/mM86J0QLFr"
pacers,2021-11-15,"RT @NBA: #GoldBlooded

Get your @Pacers Nike NBA City Edition Jersey NOW ➡️ https://t.co/My1iuAJ6Ef https://t.co/w4amFESbOE"
pacers,2021-11-16,"🗣 New Two Questions, Two-ahh, talking trends, burning questions, and the state of the Pacers

Our monthly podcast summit: https://t.co/0iUez1BUoD"
pacers,2021-11-17,@Pacers @BallySportsIN @1075thefan @MalcolmBrogdon7 @keybank let’s go
pacers,2021-11-19,"The Pacers should def go after Ben if this is what’s on the offer table… come’on dawg, make that move https://t.co/aLxtd2OH00"
pacers,2021-11-20,"RT @ESPNStatsInfo: Last night saw LaMelo Ball lead the Hornets and Pacers outright in points (32), rebounds (11) and assists (8).

The only…"
pacers,2021-11-23,O Indiana Pacers defende
pacers,2021-11-24,"@TEastNBA For career 40% FG, 34% 3pt

 I would consider that below avg. 

Didn't have a decent shooting season until 05-06 with Pacers (yr 9)

https://t.co/na2AiZSW4w"
pacers,2021-11-25,RT @KingJosiah54: LeBron after kicking two white people out the Lakers-Pacers game https://t.co/vlyfNFz3R5
pacers,2021-11-26,@JamesLKing6 @osomax333 @newsmax @Lakers @Pacers https://t.co/rCMdg9O24J
pacers,2021-11-27,"RT @Pacers: 23 PTS | 18 REB | 2 AST

@Dsabonis11 is tied for the league lead with 15 double-doubles 💪

#GoldBlooded https://t.co/MF8mDsGxk1"
pacers,2021-11-28,"RT @BreitbartNews: The NBA has fined LeBron James $15,000 for making an obscene gesture to the crowd during the Lakers 124-116 victory over…"
pacers,2021-11-29,@thedivuh @TimOBrien @MollyJongFast They were in great danger. I am glad the pacers fans were unable to kill them
pacers,2021-11-30,"RT @Pacers: hit 'em with the spin

@TJMcConnell | #GoldBlooded https://t.co/HPIWcwxhuh"
pelicans,2021-11-09,RT @AiShaun_frm: Nigga said pelicans game LMFAOOOO
pelicans,2021-11-11,RT @lacedjoint: Lonzo Ball saying the Pelicans don’t like to pass the ball got me crying https://t.co/zXx73SVmna
pelicans,2021-11-12,@BAYC2745 which is my favorite basketball team? New Orleans Pelicans!!!
pelicans,2021-11-13,its called playing the pelicans https://t.co/y7hG8J5RgW
pelicans,2021-11-14,"RT @DogoTogoNFT: 🐦The 3rd ""Promo Drop + Giveaway"" are ready!
🐣""Brown Pelicans"" are coming! 🐤🐤🐤
https://t.co/ekbXTaxaST

To WIN one of the f…"
