Team,Date,Tweet
hornets,2021-11-19,@KembaWalker said if the @hornets would have offered him the max he would not have left. He said he loves Charlotte and still lives here! #allfly
hornets,2021-11-20,"What a win for Watford today :)! The Hornets were absolutely magnificent but United were also absolutely dire, @HarryMaguire93 is nowhere near the standard of player that should be playing for them! Surely Ole Gunnar Solskjær can't survive this hammering? #WFC #MUFC #MOTD."
hornets,2021-11-23,"@bernard_dat @WashWizards @Ticketmaster Stay mad, stay sad, stay depressed, stay upset, stay angry, stay heated, stay distressed, stay perturbed, stay discontent, stay cross, stay irritated, stay vexed, stay aggravated, stay irked. Hornets own you"
hornets,2021-11-24,@edsbs this is your most evil answer and i'm including the hornets here
hornets,2021-11-25,Happy Thanksgiving! 🦃💜 https://t.co/89clPYXY43
hornets,2021-11-26,"Grayson vs. Roswell - GEORGIA VARSITY FOOTBALL 2021
Rams vs Hornets 
📆 Today 📍
⏰ @ 7:30p.
@RoswellHighSch @roswellhoops @RoswellTennis
@Counselors_RHS @roswellsports @RoswellHornets
@dillonholifield @ChrisElko6 @CaseBarrett1
https://t.co/pUCeKpKPYf"
hornets,2021-11-27,The hornets announcer HAS TO be an announcer for the 2022 slam dunk competition
hornets,2021-11-28,@SwarmnSting Yall shouldn't feel bad about that loss the rockets had 2 things going for them there whole team is young so they did what the hornets do to other teams and they shot the ball at ridiculous clip typical trap game yall playoff bound
hornets,2021-11-29,"Look for them to beat up on the Magic tonight. After losing 5 straight, the Charlotte Hornets have won 8 out of their last 10 games. While they will be hungry after an Overtime loss at Houston, I have to take the Bulls at home to get back on track with Vucevic playing. Since he’s"
hornets,2021-11-30,"HALF-TIME!

What a half. A half full of chances for the Hornets!

1-0 | #HorshamFC 💛💚"
jazz,2021-11-09,"""Pre-FieSKA
Global Ska""
The Marginados (Puebla)
Tuchtlan Ska Jazz (Chiapas)
The arrogants (Cuautitlán)
""VALLESKA"" (Official)  (San Luis Potosí)
La Poronga Ska (Guadalajara)
Sábado 13 de noviembre de 2021, 19:30 Hrs. $50.00
CUBREBOCAS INDISPENSABLE

@multiforoalicio https://t.co/uJLQXGHvko"
jazz,2021-11-11,@MsJazzybelle 😭😭😭😂😂😂 dead azz jazz
jazz,2021-11-12,"Your Listening to Jungle Book -  Weather Report   on Detroit's Premier Jazz Station, WJZZ Detroit"
jazz,2021-11-13,"RT @Merman_Melville: Obi-Wan Kenobi keeps taking about how the spaceport on Tatooine is the worst and most fucked up and disgusting, low-do…"
jazz,2021-11-14,@jazz__for_you_ 선생님 전 좀 악마라서요... 앙크 괜찮으실지....?
jazz,2021-11-15,"@TheDebbieMia @DandyBeyond Oh, man. I just realized that Disney uses jazz to signify evil. Racist Walt would approve."
jazz,2021-11-16,"Nhi rakh skta ya toh jazz employees is scam main  shamil hain, at the end of the day my 23 old friend lost his 77k that was earned after lot of  hardwork, if someone can do any thing about this please connect, we have all the proof available
@jazzpk"
jazz,2021-11-17,Jazz la pa piti non https://t.co/K3x0gtuLr0
jazz,2021-11-19,Current workspace rn. I have to write a full jazz piece before Tuesday https://t.co/jKGstozQSr
jazz,2021-11-20,"@foxwoodtale 生jazzはやはり良いですか。
住まいの比較的近くにあるjazzbar
のライブに一度行ってみようと思ってます。
このお店のオーナーは元トヨタのレーシング部門TRDの副社長さんです。

https://t.co/ZliFmRXnX7"
jazz,2021-11-23,I don’t want to hear shit from Jazz fans ever again https://t.co/WBpZ7Im2VG
jazz,2021-11-24,"@curryOWNStheNBA I got

Cavs (I want them to be further from grabbing that Top seed)
Pacers (Fck the Lakers)
Hornets (LaMelo with a trip dub
Nets (KD will be KD)
Bulls (DeBallZach)
Raptors (Screw the Grizz)
Bucks 
Heat
Wizards
Jazz
Hawks
Warriors (Curry drops 40+)
Blazers"
jazz,2021-11-25,"sukeとの打合せが盛り上がり

すっごくお洒落なJazzの流れるBarに来たのですが

2人ともお酒を全く飲まないので

1杯目アイスコーヒー

2杯目コーラ

バーテンダーからしたら、マジ何しに来てーん😂な顔をされ続けてます👍"
jazz,2021-11-26,だって、EXOTICSからJAZZ MASTER期のバンドのサウンドが好きなんだもん。
jazz,2021-11-27,So apparently Lonzo ball was being shopped around last year and that really makes me sad that he’s not on the jazz
jazz,2021-11-28,"Enjoying a night of jazz with Ella Fitzgerald and her Christmas hits as the weather gets colder, but also feeling sad knowing this will be another holiday season alone. https://t.co/9f0EcdIOMU"
jazz,2021-11-29,"アニメ、小説、JAZZなどが好きです。

宜しかったらお絡みくださいませ(*^^*)"
jazz,2021-11-30,「ブログの更新」２日分　またミスって翌日分をアップしてshしまいました。　１年間のCD購入枚数／ECM本編が全部聴けるかも https://t.co/McUu2oRD68
kings,2021-11-09,".@mike_p_johnson on Sheldon Keefe's approach in loss against the Kings, Leafs lack of depth scoring and Cole Caufield's dad speaking out #NHL #LeafsForever https://t.co/fQ4WY1srAZ"
kings,2021-11-11,"@ENHYPEN_Charts KINGS

DIMENSION DILEMMA MILLION SELLER
#DimensionDilemma_1Million #ENHYPEN
@ENHYPEN_members @ENHYPEN"
kings,2021-11-12,In this edition of Los Angeles Kings News  https://t.co/E3wVMDRuly
kings,2021-11-13,@kdrama_menfess the kings affection!
kings,2021-11-14,"RT @yoonlight28_: @btsvotingunite @BTS_twt Wahh, congrats Kings! 💜💜💜💜💜💜💜

I vote #BTS as #TheGroup of 2021 at #PCAs @BTS_twt"
kings,2021-11-15,$DXY — rejoice kings 👑
kings,2021-11-16,"@CamOnTheCob1 @JUICDenergy That’s incredible! Massive credit to @JUICDenergy For the incredible gesture, you guys are kings 🎉👏🏻"
kings,2021-11-17,"RT @almostdita: BTS will walk into the AMAs with multiple number ones, four-night sold-out stadium concert, and if they win in every catego…"
kings,2021-11-19,RT @BritishVogue: Proof that #BTS are kings of airport style. Click for inspiration for your next trip. https://t.co/G58dHBhFCG
kings,2021-11-20,"You want these little Black boys to grow into kings?

Then push for Critical Race Theory to be taught in your schools while also enforcing it in your home…

Police these young Black boys and show them the value they have and stop sacrificing them to a white supremacist system…"
kings,2021-11-23,"RT @extratv: #BTS = Kings of the #AMAs! 🌟 

#BTSxAMAs #ButterAMAs #ARMY @bts_bighit #Butter https://t.co/BLSunwAYg5"
kings,2021-11-24,@JesseThorn That person also has a Draft Kings logo tattooed on their forehead
kings,2021-11-25,RT @sunny_gifs: Reality Kings - Alexis Tae - Thankful for the Threesome @Alexistaex @RealRKofficial https://t.co/ffdFaBfQY9 https://t.co/UG…
kings,2021-11-26,levitation kings https://t.co/BVdAq7rMeT
kings,2021-11-27,"RT @kirkgoldsberry: Anthony Davis made 1 of his 12 jumpers last night as Lakers lost to Kings.   

Out of 56 players who have attempted at…"
kings,2021-11-28,"RT @bolaaaji: Kings it’s not weird to just want to fuck. If she doesn’t accept, unto the next."
kings,2021-11-29,@funimation_la A y ranking of kings
kings,2021-11-30,@soompi NCT KINGS
knicks,2021-11-09,"Pacers-@Duarte4ROTY 
Clippers-@TakeMyAclKawhi 
Lakers-@AD2022MVP__ 
Suns-@BookersWRLD 
Heat-@WadexFlash 
Grizzlies-@jamorantfan23 
Bucks-@FearGiannis 
Wolves-@katszn_ 
Pelicans-@PelsBullsFan 
Knicks-@KnicksKaiSZN 
Thunder-@Collinvande 
Magic-@sxm_magic 
Philly-@philly_dame"
knicks,2021-11-11,The Knicks bench fought hard... but this team lacks consistent effort on offense &amp; defense. Some nights a few guys get it going...overall...too much lazy selfish low iq play
knicks,2021-11-12,@Shot_Quality Interesting if this balances out during the season.  Will it level off? Will it swing the other way? We've seen 2 games where Knicks lost where they had the shot selection advantage. What about the other 10 games?
knicks,2021-11-13,"@bmore_bfree @RJBarretFanClub @KimoLbj @statmuse Did this man really hate on trae thinking we wouldn’t get on rj’s ass? Also how the Knicks be looking recently ain’t much better than the hawks, rj must be hurting the Knicks chances of winning too huh"
knicks,2021-11-14,@Footballaficio3 @a_lelon32 @knicks_tape99 this is so bad
knicks,2021-11-15,@KlarityyFrmNC @DeanScorpion_ Nets have more fans than Knicks worldwide. What you smoking
knicks,2021-11-16,knicks game tm😍😍
knicks,2021-11-17,"@robinlundberg @_knicks1688 @mallygsworld Well, it kind of sounds like you have no idea. I’m not saying that as an attack, exactly, but as an honest assessment of how the huge Knicks audience is receiving you. What you’re saying *sounds* like gentrification rhetoric."
knicks,2021-11-19,@The0akster @hopefulmetsfan @FredKatz @bball_ref Knicks are winning last night. Julius Randle enters the game. Obi Toppin exits the game. The Knicks lose. I’m sensing a pattern here.
knicks,2021-11-20,"Vendo un Knicks-Rockets as 23:55 un sábado pola noite. Xa está, non se pode caer máis baixo. Xoguei contra a vida, e esta pasou por arriba"
knicks,2021-11-23,RT @big_business_: I'm shocked Adam Silver had the balls to suspend Bron before a national televised game against the Knicks.
knicks,2021-11-24,@DrGatorade The Nuggets or Knicks?
knicks,2021-11-25,@Lakers @bibigoUSA celebrate it by 0/8 against knicks 😭😭😭😭😭
knicks,2021-11-26,knicks
knicks,2021-11-27,Quickley was only a -4 in a game the Knicks lost by 21
knicks,2021-11-28,@warrenleightTV @warrenleightTV I so feel you.  I am a ride-a-die Knicks fan. Always rolling with them.
knicks,2021-11-29,"RT @TommyBeer: It's a tough call. But Thibs made the right, albeit difficult, decision. 

The Knicks have been outscored by a whopping 122…"
knicks,2021-11-30,Knicks v Nets tn😮‍💨😮‍💨
lakers,2021-11-09,¿Cómo quiere que no grite después de esa locura? @NazarethOrtez ¿CÓMO? 🔥🤯 https://t.co/DpkTT77lGL
lakers,2021-11-11,@Prince_Tapi @Lakers @TheofficialEG10 Lakers need a shooter!
lakers,2021-11-12,@LakeshowRuben @Lakers Garry vity
lakers,2021-11-13,"@BabyKIay @30from3o @LV13MVP @Unanimous_One @nuggets Sac, OKC twice, wolves, hornets, rockets, pelicans, the 4-9 hawks, wolves, lakers w/o LBJ, clips without Kawhi

Real juggernauts there.

And they’ve played their last 8 at home lol"
lakers,2021-11-14,@WhoTreyP Lakers won
lakers,2021-11-15,"RT @dylanohernandez: Yesterday, Anthony Davis looked like the player the Lakers need him to be in LeBron James' absence -- and when James r…"
lakers,2021-11-16,So you just outed the Lakers for tampering? https://t.co/3esYTZvTMb
lakers,2021-11-17,RT @co_dhunt: The last two playoff series ever played in Staples Center: Clippers loss to the Suns and Lakers loss to the Suns.
lakers,2021-11-19,"@Duranthighlight @Bcounty510 @Chingzino @Michael50338962 @jmthagoat @RealSkipBayless @undisputed If he had gone to the Lakers or Bucks, they would've beat the Warriors easily"
lakers,2021-11-20,@hiimtj2 LAKERS
lakers,2021-11-23,The Nets need to figure out what it's gonna take to get 11 back on their squad. Because if you have LaMarcus out here doing THIS type of shit off the bench like he's Lakers Melo?
lakers,2021-11-24,My two teams need help this season https://t.co/ZBtZcerPZ2
lakers,2021-11-25,"RT @statmuse: LeBron James tonight:

39 PTS
5 REB
6 AST
5 3PT

The Lakers are 6-3 when Bron plays this season. https://t.co/YzMgm7dr9R"
lakers,2021-11-26,"#2 Randy cedeño 
Nba
Detroit B 206
Hornets
Bulls
Suns
Memphis
Pacers
Wizards
Spurs B 215/5
Bucks B 213/5
Utah A216/5
Golden
Lakers-7/5
Nhl
Boston 
Chicagorl
Flyers rl
Wild
Ducks
Capitals
Devils rl
Montreal 
Tampa
Canuckes rl
Dallas B5/5
Penguins"
lakers,2021-11-27,"There have been 11 Laker teams that hit 60 or more wins in a season: 

1972 Lakers 69-13
1973 Lakers 60-22
1980 Lakers 60-22
1985 Lakers 62-20
1986 Lakers 62-20
1987 Lakers 65-17
1988 Lakers 62-20
1990 Lakers 63-19
1998 Lakers 61-21
2000 Lakers 67-15
2009 Lakers 65-17 https://t.co/jOMJMRPda7"
lakers,2021-11-28,#breaking no wonder #LeBronJames got them tossed. They were craven. #LosAngelesLakers #Lakers #basketball something wrong with their #brains to not know they are beyond cruel https://t.co/UZhZCzJNdx
lakers,2021-11-29,"Pistons 106 @ 110 Lakers
W 11-11
Westbrook : 25pts 6reb 9pad https://t.co/XxllIjpdlN"
lakers,2021-11-30,@LeMickeyBurnerr @TheNBACentral @KevinOConnorNBA ROCKETS FANS RIGHT NOW LIKE...REALLY?THE LAKERS????😂😂 https://t.co/jj9kRqTm8t
magic,2021-11-09,"Pacers-@Duarte4ROTY 
Clippers-@TakeMyAclKawhi 
Lakers-@AD2022MVP__ 
Suns-@BookersWRLD 
Heat-@WadexFlash 
Grizzlies-@jamorantfan23 
Bucks-@FearGiannis 
Wolves-@katszn_ 
Pelicans-@PelsBullsFan 
Knicks-@KnicksKaiSZN 
Thunder-@Collinvande 
Magic-@sxm_magic 
Philly-@philly_dame"
magic,2021-11-11,"@taegisgod @BTS_twt Outro:Wings, Pied Piper, Heartbeat, Save Me, So What, Magic Shop
#TheGroup #BTS #PCAs @BTS_twt"
magic,2021-11-12,@NilloPuddingo @wolff_magic poor him xD
magic,2021-11-13,"更新されててギリワンチャンあるかないかくらい？
https://t.co/16AKS0l2Ax"
magic,2021-11-14,"RT @ChaseHughesNBCS: Bradley Beal is OUT tomorrow against the Pelicans, the Wizards say. He is mourning the loss of his grandmother and als…"
magic,2021-11-15,"RT @Rosiehoya: When BTS said ""you gave me the best of me so YOU give YOU the best of YOU"" and not ""so I'll give you the best of you"" in Mag…"
magic,2021-11-16,"@its_just_bless_ @stebob1984 True. Magic is one of Superman's weaknesses, as it is to anyone who doesn't have magic, but it's not his greatest weakness, &amp; while Superman doesn't want to kill, &amp; more than likely never will again unless he's mind controlled, he did kill Zod but only in dire circumstances. 1"
magic,2021-11-17,"@eliorsterling Actually, every piece of available research on this question shows when you remove parking people do, in fact, ""magically"" reach destination without their car. Except instead of ""magic"" it's the absurdity of driver behavior -- and how much we coddle it -- for no reason at all."
magic,2021-11-19,일본 매직샵 포카 포토카드 미니포카 poca 방탄소년단 방탄 bts 굿즈 앨범 소우주 김남준 김석진 민윤기 김태형 전정국 suga V jk 온콘 부직샵 맵솔 인더숲 디비디 dvd butter 시그 프포 magic shop 메모리즈 윈패 맵솔 dm 인더숲 sell 17 18 19 20 21 22 일괄우대 윈패 English ok 프포 포스터 https://t.co/QFGORjbQoR
magic,2021-11-20,"RT @thedogecapital: 71 Doge Capitals sold on Magic Eden in the last 4 hours 🔥

Seems like Woofers are getting ready for 🚨🚨🚨DOGECEMBER🚨🚨🚨"
magic,2021-11-23,"Fox #3182 (Rank 6465) sold for 0.74 SOL on Magic Eden
@FamousFoxFed #FamousFoxFed https://t.co/oHlwb4fBc7"
magic,2021-11-24,"@allunamaharani Engga, Kak. Beli yang bang bang con. Soalnya mereka pake baju putih. Di jastip magic shop keknya sharing. Krn banyak yg request sharing. Huhuhu... Kak, gimana klo si Rizki Batem DI-BLOCK AJA?"
magic,2021-11-25,"மனைவி ஜோதிகா சொல்லே மந்திரம்..! சூர்யா - சிவகுமார் இடையே கடும் சண்டை..! மனைவி, குழந்தைகளுடன் வீட்டை விட்டு வெளியேறி சூர்யா எங்கே சென்றார் தெரியுமா.? https://t.co/yLZoZNkMgn"
magic,2021-11-26,@Delvinerosa I mean magic D tho…
magic,2021-11-27,@1776_Magic @Chappynash @3sidedstory But now words are violence
magic,2021-11-28,"""There's always magic to be found in your mess.""
Dustin Tavella, 2021."
magic,2021-11-29,RT @melanixies: A picture of me that I didn't take that I don't hate? Trees and Cadence work magic
magic,2021-11-30,Just saw $MAGIC hit $2 yesterday. Goddamn. Let’s see if we can get back to $1
mavericks,2021-11-09,Pelicans bench comes up empty in loss at Mavericks https://t.co/3t4hDPs31U
mavericks,2021-11-11,"Final from Community Hospital Unity Field: 

@RegisRangers: 4
@CMUMavericks: 0

Mavericks lose their first game at home and the Rangers down the No. 1 seed to advance to the RMAC Tournament Championship against @GoMountainLions on Sunday."
mavericks,2021-11-12,"Rolls Royce Ghost | 24"" Savini Wheels | Raymond Felton | Dallas Mavericks https://t.co/LAbaR7H74y"
mavericks,2021-11-13,"🚨🚨🚨 NEW  #StrictlyHoopTalk @jumthe_ joins me to talk 10 teams 10 games into the season! We talk the Hawks, Heat, Celtics, Warriors, Thunder, 76ers, Mavericks, Wizards, Bulls and Grizzlies! Please share!

Apple: https://t.co/KAMIOhcswa

Spotify: https://t.co/oQFaDlBedS"
mavericks,2021-11-14,"S2| The Mavericks push the lead to 18-11 and force South Dakota to take their second timeout 

#EveryoneForOmaha | #OmahaVB"
mavericks,2021-11-15,"The Mavericks and Nuggets both play at a slow pace. 

@awang_htx explains why you should expect a low-scoring game from them tonight:

https://t.co/aq5dkVFeK0"
mavericks,2021-11-16,Very first @kc_mavericks game.  10:30AM puck drop.  Really the only reason I went. 10:30 am start time.  College football doesn’t even start this early.  Great Time. Great fans. https://t.co/0zCuK83CZg
mavericks,2021-11-17,Want to score big with the Dallas Mavericks? https://t.co/YqfdItR1ZM
mavericks,2021-11-19,RT @rapplerdotcom: Dallas star Luka Doncic gets sidelined to recover from his sore left knee and ankle. https://t.co/toZPNmQW4j
mavericks,2021-11-20,"X continued to fight in the front lines against Mavericks and deleting the evil Baby Elves,"
mavericks,2021-11-23,Carson O'Connor (East; Pistons) and Tommy Allen (West; Mavericks) named Players of the Week for Week 4
mavericks,2021-11-24,"WATCH: Los Angeles Clippers rally to force OT, but Dallas Mavericks pull out road win https://t.co/dLG0SdQpes"
mavericks,2021-11-25,"Notif permberitahuan line ilang semua 😱

Dan gue gak ada rekapan jajan selama Mavericks 😭"
mavericks,2021-11-26,@SidneiNetto se não fosse no pior horário não era dallas mavericks
mavericks,2021-11-27,"2020-21 NBA Hoops Luka Doncic Slam Magazine Covers #5 Mavericks

$10.00 https://t.co/sSqLIQeiHu"
mavericks,2021-11-28,@Jbond7310 @StevenStuntin @RealSkipBayless Simple why didn't Wade stand out and take them past Mavericks so that he attains the mvp. He failed and all failed so he didn't deserve it period. Cut your crap. On every finals from 2012 Bron was better
mavericks,2021-11-29,@jackfrank_jjf He could help the Mavericks
mavericks,2021-11-30,@rudyclips13 @SouthCentralM95 @DominicColes2 @lockedonclips Zubac headed to  the Mavericks  Twolves  and Bulls league sources is reporting  I'm hearing those teams are interested  in him.
nets,2021-11-09,@Farmerlucas_ Yeah I'm on an android because I could afford a nice phone with nice specs rather than buy a phone from a company that needs suicide nets around their factory and sub par specs for the same price
nets,2021-11-11,"RT @NickFondacaro: .@ABC, @CBSNews, and @NBCNews turn their backs on Loudoun County parents meeting major step for school board recall http…"
nets,2021-11-12,I see me now at all the Brooklyn Nets games by myself with my feet up😌.
nets,2021-11-13,Nets are 9-4?? I thought they were struggling
nets,2021-11-14,@demas6Basket Warriors/nets
nets,2021-11-15,@CavsFRA 3/5 cetics Warriors nets
nets,2021-11-16,"‘He beat an injured nets so it’s fraud, but when The bucks are injured it’s fair play’ goofy ass 🤡🤡 https://t.co/IpyY5KpqWB"
nets,2021-11-17,"1/2 Did you know, sustentacular cells can be seen in neuroendocrine tumors (NETs)?
- Fairly common in appendix, small bowel, rectal, stomach and pulmonary NETs
- Keratin + is more reliable in r/o paraganglioma

More stains and ref in the next tweet.
#GIpath https://t.co/EwcwkuBQXc"
nets,2021-11-19,"RT @ummjackson: Cryptocurrency is like taking the worst parts of today's capitalist system (eg. corruption, fraud, inequality) and using so…"
nets,2021-11-20,@uk_knicks Sub in these guys like the Nets do… can’t lose https://t.co/Ym6xCZ52w1
nets,2021-11-23,https://t.co/dYUTPGoz2g
nets,2021-11-24,"But I got heat and bulls finals tho, maybe bucks in there nets not moving at all"
nets,2021-11-25,"Yanlord sells all units in pre-sale of Shanghai residential project, nets 5.08b yuan
https://t.co/EDf1yq0SGP"
nets,2021-11-26,"RT @NedStaebler: Masks 'work' because things stop things from going through.

Nets stop tennis balls and doors stop burglars.

When it rain…"
nets,2021-11-27,@dan_bernstein Nets
nets,2021-11-28,"@TruePG718 @SellDaTeamDolan @RaphaelDiaz @Freekeith @eepdllc @StateNYKPOD @rahmmagick @KnicksBig15 @_knicks1688 @Julius_DL @eski225 @AJTheManChild @YankeesKnicks99 @jfromflorida1 @Chuck1one @KembasHome @Knickanators @tripleMwassup @IanChisolm @Rick__War @DonaldP47082631 @knickloyalty @PreZnyc621 @Trace_AVP @Not47Buddz @TMal761 @EdMemphisPimpin @NotKnickanator @BigFreezie @Woodshed_1914 @Jukebox3331 @mikenieve @0oty_Mac @J1gg__ @Sharonchik266 @BadBadLeroyBro7 @LegionOfKnicks @victorlb03 @MikeFromQns7 @DavidBr37616769 @stalling_e @Jmastapiece @SBADJ1 @theline4two @LukeHen09435098 @ToddyWoddy1330 @tre_nite @acedghill @NYK247_4EVER @Marxman35 Boston, Miami, Nets, 76ers are established.  ATL went to the ECF.  Knicks got butt r**ed by those Hawks.  Let’s see some consistency"
nets,2021-11-29,Kemba to the nets ?
nets,2021-11-30,"Nets 
Et Warriors pour rester dans la frénésie actuelle https://t.co/9v8F4IZobA"
nuggets,2021-11-09,"RT @camisa_23: 🍿 TRETA CINEMATOGRÁFICA! 🍿

Eu falei que a foto do Heat esperando os Nuggets estava parecendo pôster de filme e o designer d…"
nuggets,2021-11-11,Indiana trash if they lose to the Nuggets tonight
nuggets,2021-11-12,KFC has great nuggets I just wish they had better sauces
nuggets,2021-11-13,@AngelWa33017557 Meanwhile I just put chicken nuggets in the oven lol I need to start cooking again I miss real food
nuggets,2021-11-14,RT @AvgGutsEnjoyer: @Sebi2nd @SADVlLLANY Not buying them deer femur and raccoon toe nuggets even if my life depends on it
nuggets,2021-11-15,@akilbello David Thompson (Nuggets) scored 73 in the final game of the 77-78 season.
nuggets,2021-11-16,"Um, what? Talk about tone deaf. Wow. We lost, but buy some merch! 🙄 https://t.co/AG56lgm8py"
nuggets,2021-11-17,"I’ve patiently waiting for Money Africa to drop nuggets on how we can raise our own 100 million in a day, but they posted and said “stop counting other people’s money” 😩😩"
nuggets,2021-11-19,"@MCChewRocka @SantaCruzing76 @00rah2 @Process___That @nuggets @PointsBetUSA So I guess you’d rather have Russell Westbrook instead of Embiid then, right?"
nuggets,2021-11-20,"Funny you say that. I told @HPbasketball yesterday that the longer I do this (Year 6 covering the Nuggets, Year 3 as site manager) the less I feel like I know.

His response: “Welcome to my world.” https://t.co/Ou9sNpidhA"
nuggets,2021-11-23,@_abriljeanmart Nuggets con fideos jaajaa
nuggets,2021-11-24,@HarrisonWind I want to apologize in advance to Nuggets Twitter.... I'm going away for a little while. https://t.co/NZevMUOvWa
nuggets,2021-11-25,@TheBocchiLegend Nuggets
nuggets,2021-11-26,@Nuggets_TR serhat akın https://t.co/iDcGbh5ORE
nuggets,2021-11-27,"RT @5SOSUpdES: 5sos celebrando un álbum #1 con nuggets de pollo, estos son mis ídolos. 🐥

#5sostalk10years https://t.co/SKImSchAEf"
nuggets,2021-11-28,"RT @Phanerookampala: Child of God, there are nuggets of wisdom in how to deal with in-laws. By wisdom, make yourself likeable and show resp…"
nuggets,2021-11-29,Nuggets are cooked. They didn't have to give Maga Porter that contract
nuggets,2021-11-30,RT @ShamsCharania: Reigning NBA MVP Nikola Jokic will return to lineup tonight for Nuggets vs. Heat after missing four games due to wrist s…
pacers,2021-11-09,✋🛑🚧🚫⛔ for the DPOY @Original_Turner #Pacers #GoldBlooded https://t.co/ustBroI5Dq
pacers,2021-11-11,"T.J. McConnell's unreal energy is helping the Pacers keep Denver within their sights. 

Jumper, assist, steal, assist. And he's turned a 30-22 deficit to 30-28.

Denver TO, 7:17 in 2Q"
pacers,2021-11-12,@Landingzone19 @Pacers Wanna bet on that?
pacers,2021-11-13,"RT @DollarsignMLB: 11/13 NBA Saturday 

Cavs +1.5 First Half 
Heat ML +180 First Half 
Wizards -4 
Pacers -2.5
Grizz -4 
Raptors -9"
pacers,2021-11-14,Indiana Pacers Turn Season Around Behind Improved Play From T.J. McConnell https://t.co/aB6l5f136U
pacers,2021-11-15,@Pacers Do you ship to germany?
pacers,2021-11-16,"@PossePrince Pretty sure that was because Pacers went into a zone, so we go the ball to Taj in the middle to spray out"
pacers,2021-11-17,"RT @BallySportsDET: Perhaps more Cade jams tonight? 🤔

The #Pistons are at home against the Pacers.

6:30 p.m. on Bally Sports Detroit. htt…"
pacers,2021-11-19,"RT @Shebas_10: Rohit Sharma vs Left Arm Pacers (T20I)

Powerplay
19.9 Average, 122.6 SR

Deathovers
97.0 Average, 236.6 SR 😯"
pacers,2021-11-20,@NBALatam @C_Duarte5 @Pacers 🔥🔥🇩🇴🇩🇴🇩🇴
pacers,2021-11-23,This is the worst that the Bulls have played this season.  And this Pacers team is off to a sucky start this season too😞😞😞😞😞😞😞😞👎👎👎👎👎👎👎👎.
pacers,2021-11-24,The @Pacers can make my Thanksgiving holiday but beating the @Lakers tonight.
pacers,2021-11-25,"@Middle_Man_60 @FTFonFS1 @Chris_Broussard “weak pacers”…caught dubs against the bulls, heat, knicks, 76ers, and utah🤨"
pacers,2021-11-26,"RT @NekiasNBA: “Not now, Ernestine, I have to relate this Thunder-Pacers game to LeBron somehow!”"
pacers,2021-11-27,"LeBron James of the Los Angeles Lakers has been fined $15,000 for making “an obscene gesture” during a game against the Indiana Pacers earlier this week

https://t.co/4XrBp1C3vh"
pacers,2021-11-28,"21. Sacramento Kings

22. Memphis Grizzlies

23. Indiana Pacers

24. Toronto Raptors

25. San Antonio Spurs

26. Detroit Pistons

27. New Orleans Pelicans

28. Oklahoma City Thunder

29. Orlando Magic

30. Houston Rockets"
pacers,2021-11-29,@KidQuill @Pacers Man I wish I was in Indiana
pacers,2021-11-30,"We're rolling on The Ride with @JMV1070! The #Pacers fall in another close game, the #Colts have much bigger issues than play calling in a 3rd quarter, and playoff outlook.

3:30 @gregrakestraw 
4:00 @PFF_BenBrown
5:00 @zkeefer

📺https://t.co/RHHPe3POu4
📻https://t.co/z9sncVyztt"
pelicans,2021-11-09,Pelicans could have Ja rn bruh
pelicans,2021-11-11,Dog this pelicans game was just tied
pelicans,2021-11-12,@alainjoel_ble @WeAreNets_FR @Pelicans_France Pas impossible 😓
pelicans,2021-11-13,"RT @statmuse: The Hawks are 4-9 and have lost 6 straight games.

They have the 2nd worst defense this season. Only the Pelicans, the worst…"
pelicans,2021-11-14,"The saints, A&amp;M, and the Pelicans are all bad smh I’m about to start watching hockey"
pelicans,2021-11-15,"Who's your #Pelicans Player of the Week for #NBA Week 4 and why? (Games were at Dal, OKC, BKN, MEM) Poll open until pregame coverage begins at 5:30 p.m. CT on @BallySportsNO and @ESPNRadioNOLA"
pelicans,2021-11-16,Pelicans dumb for giving up Lonzo just for the simple fact they traded Anthony Davis to get him.
pelicans,2021-11-17,"@ChrisRFarley1 @theoddsbreakers The Pelicans distribution of Margin of Victory (or loss in this case) when we look at the top Net Rating (Chicago, GS, PHX) teams they get smoked. It seems like they perform better than expected vs the teams towards the middle of the bell curve. Is that signal? I am not sure"
pelicans,2021-11-19,"PELICANS at HEAT | FULL GAME HIGHLIGHTS | November 17, 2021 https://t.co/hVo5n8wUwU"
pelicans,2021-11-20,"▶️Watch ALL NBA Basketball Games Live Free &amp; FULL HD✅
https://t.co/xB3eC2MzKP
#NBA #NBA75 #nfl #nhl NCAA Football #MLS #NBA2K22 Houston Rockets at New York Knicks, New Orleans Pelicans at Indiana Pacers, Miami Heat at Washington Wizards, Charlotte Hornets at Atlanta Hawks #NCAA"
pelicans,2021-11-23,Pelicans only won 3 games…where Zion? Where D’antoni? Where B.I.?
pelicans,2021-11-24,"@_Kagistian07 Heat -2.5 @ Timberwolves
Wizards -3.5 @ Pelicans
3.57 odds...looks like really good value on both"
pelicans,2021-11-25,@the_____fonz Lmao y’all niggas got ran out the gym by the Pelicans
